"Obj","Res","Goa","Hyp","Bac","Exp","Obs","Con","Mot","Met","Mod"
0,0,0.136363636363636,0.0769230769230769,0.0578984989278056,0,0,0,1,0,0
0,0.00206896551724138,0,0.048951048951049,0.125089349535382,0,0,0.0592105263157895,0.117647058823529,0,0.00369458128078818
0,0,0.136363636363636,0,0.0786275911365261,0,0,0,0.411764705882353,0.003690036900369,0.00123152709359606
0.0204081632653061,0,0.590909090909091,0.111888111888112,0.247319513938528,0,0.00902527075812274,0.0263157894736842,0.294117647058824,0.011070110701107,0.0147783251231527
0,0,0.0454545454545455,0.0629370629370629,0.103645461043603,0,0,0.00328947368421053,0,0.011070110701107,0.0246305418719212
0,0.00758620689655172,0,0,0.105075053609721,0,0,0.0427631578947368,0,0,0.00738916256157635
0,0.00137931034482759,0,0.034965034965035,0.039313795568263,0,0,0,0.117647058823529,0,0.00369458128078818
0,0,0,0.013986013986014,0.105789849892781,0,0,0,0.235294117647059,0.011070110701107,0
0,0,0,0.034965034965035,0.043602573266619,0,0,0.00328947368421053,0.235294117647059,0,0
0,0,0,0,0.0779127948534668,0,0,0,0,0,0
0,0.000689655172413793,0.136363636363636,0.00699300699300699,0.115796997855611,0,0,0.00657894736842105,0,0,0
0,0.00620689655172414,0,0.104895104895105,0.10650464617584,0,0,0.0131578947368421,0.0588235294117647,0,0
0,0.000689655172413793,0,0.013986013986014,0.192280200142959,0,0.0144404332129964,0,0,0,0
0,0.00896551724137931,0.181818181818182,0.230769230769231,0.230879199428163,0,0.01985559566787,0.0690789473684211,0.0588235294117647,0.0627306273062731,0.0492610837438424
0,0.000689655172413793,0.0454545454545455,0.013986013986014,0.110793423874196,0,0.00180505415162455,0.0427631578947368,0.0588235294117647,0,0.00369458128078818
0,0,0,0,0.0264474624731951,0,0,0,0.235294117647059,0,0
0,0,0.0909090909090909,0.00699300699300699,0.0943531093638313,0,0,0.0361842105263158,0,0,0
0,0,0,0.020979020979021,0.155825589706934,0,0,0.0789473684210526,0,0,0
0,0.00206896551724138,0,0.132867132867133,0.125089349535382,0,0.0126353790613718,0.00328947368421053,0.235294117647059,0.022140221402214,0.00369458128078818
0,0,0.0454545454545455,0.020979020979021,0.177269478198713,0,0,0.0822368421052632,0.235294117647059,0,0.00492610837438424
0.0204081632653061,0.0220689655172414,0,0.020979020979021,0.0293066476054325,0,0.00902527075812274,0.0263157894736842,0,0,0.0948275862068965
0,0.00137931034482759,0.0909090909090909,0.034965034965035,0.0571837026447462,0,0,0,0,0.003690036900369,0
0,0.000689655172413793,0,0.125874125874126,0.109363831308077,0,0.00180505415162455,0,0,0.003690036900369,0
0,0,0,0.034965034965035,0.0607576840600429,0,0,0,0,0,0.0221674876847291
0,0,0.227272727272727,0.048951048951049,0.0986418870621873,0,0,0.0296052631578947,0,0,0.00246305418719212
0,0.0172413793103448,0,0.167832167832168,0.0693352394567548,0,0.0072202166064982,0.0263157894736842,0,0,0.103448275862069
0,0,0,0.00699300699300699,0.0657612580414582,0,0,0.0690789473684211,0,0,0.0061576354679803
0.0204081632653061,0.00275862068965517,0.0909090909090909,0.041958041958042,0.107934238741959,0,0.00541516245487365,0.0131578947368421,0.117647058823529,0,0
0,0,0,0,0.0528949249463903,0,0,0,0.411764705882353,0,0.00985221674876847
0,0,0,0.041958041958042,0.0922087205146533,0,0,0,0.0588235294117647,0,0.00246305418719212
0,0,0,0.048951048951049,0.0714796283059328,0,0,0,0,0,0.0665024630541872
0,0,0,0.013986013986014,0.0679056468906362,0,0,0.00657894736842105,0,0,0.00369458128078818
0,0.000689655172413793,0,0.013986013986014,0.162973552537527,0,0.0180505415162455,0.00657894736842105,0,0,0.0147783251231527
0,0.000689655172413793,0,0.020979020979021,0.09578270192995,0,0,0,0.117647058823529,0,0.00369458128078818
0,0.00413793103448276,0,0.174825174825175,0.0864903502501787,0,0,0.0394736842105263,0,0,0.0135467980295567
0,0.00620689655172414,0,0.041958041958042,0.0950679056468906,0,0.0541516245487365,0,0.117647058823529,0.011070110701107,0.0160098522167488
0,0,0.0909090909090909,0.0909090909090909,0.0600428877769836,0,0,0,0,0,0
0,0,0,0.0839160839160839,0.249463902787705,0,0.0956678700361011,0.0263157894736842,0.0588235294117647,0,0.0061576354679803
0,0.000689655172413793,0.363636363636364,0.153846153846154,0.0843459614010007,0,0.00541516245487365,0.0263157894736842,0.0588235294117647,0.011070110701107,0.00738916256157635
0,0.0662068965517241,0.0454545454545455,0.167832167832168,0.0321658327376698,0,0.0126353790613718,0.00986842105263158,0,0,0.12192118226601
0,0.00689655172413793,0,0,0.122230164403145,0,0.0288808664259928,0.0657894736842105,0,0,0.0270935960591133
0,0.00827586206896552,0,0.258741258741259,0.0300214438884918,0,0.01985559566787,0.00328947368421053,0,0,0.0529556650246305
0,0,0,0.00699300699300699,0.0664760543245175,0,0,0,0,0,0.0110837438423645
0,0.0227586206896552,0,0.0699300699300699,0.0178699070764832,0,0.00902527075812274,0.00328947368421053,0,0,0.0467980295566502
0,0.00413793103448276,0,0.160839160839161,0.0879199428162974,0,0.0216606498194946,0.00657894736842105,0,0,0.00246305418719212
0,0.0151724137931034,0,0.496503496503497,0.150107219442459,0,0.0216606498194946,0.0953947368421053,0.117647058823529,0,0.0221674876847291
0,0.0186206896551724,0,0.0769230769230769,0.0707648320228735,0,0.00541516245487365,0.0131578947368421,0,0,0.00492610837438424
0,0,0,0.027972027972028,0.0836311651179414,0,0.0108303249097473,0,0.0588235294117647,0,0.0110837438423645
0,0,0,0.0839160839160839,0.102215868477484,0,0,0,0,0,0.0135467980295567
0,0,0,0,0.105075053609721,0,0.0162454873646209,0,0.176470588235294,0,0.0197044334975369
0,0,0,0,0.0571837026447462,0,0,0,0,0,0
0.0204081632653061,0,0,0.00699300699300699,0.0814867762687634,0,0.0126353790613718,0.0131578947368421,0,0,0
0,0.0096551724137931,0,0.0979020979020979,0.0793423874195854,0,0.0379061371841155,0.0657894736842105,0.0588235294117647,0.003690036900369,0.0467980295566502
0,0,0,0.00699300699300699,0.0257326661901358,0,0,0.108552631578947,0.117647058823529,0,0.020935960591133
0,0.00620689655172414,0,0,0.210864903502502,0,0.146209386281588,0,0,0,0
0,0.00344827586206897,0,0.027972027972028,0.0671908506075768,0,0,0.0296052631578947,0,0,0.00246305418719212
0,0,0,0.013986013986014,0.0964974982130093,0,0,0,0,0,0
0,0.0103448275862069,0,0.0769230769230769,0.165832737669764,0,0.0324909747292419,0.00328947368421053,0.176470588235294,0,0.0135467980295567
0,0.00620689655172414,0,0.13986013986014,0.0757684060042888,0,0,0.0263157894736842,0,0,0
0,0.00206896551724138,0,0.013986013986014,0.0543245175125089,0,0.00902527075812274,0,0,0,0.0135467980295567
0,0.000689655172413793,0,0.027972027972028,0.121515368120086,0,0.00541516245487365,0.00328947368421053,0,0,0.0160098522167488
0,0.00206896551724138,0,0,0.0700500357398142,0,0.0451263537906137,0.00328947368421053,0,0.003690036900369,0.00985221674876847
0,0.000689655172413793,0,0.048951048951049,0.0836311651179414,0,0.0108303249097473,0.00328947368421053,0,0,0
0,0.000689655172413793,0.0454545454545455,0,0.0543245175125089,0,0.0072202166064982,0.00328947368421053,0.0588235294117647,0,0.0320197044334975
0,0.0358620689655172,0,0.013986013986014,0.00857755539671194,0,0.0270758122743682,0.00328947368421053,0,0,0.0344827586206897
0,0.00137931034482759,0,0.041958041958042,0.105789849892781,0,0.0072202166064982,0,0,0,0
0,0.00413793103448276,0,0.125874125874126,0.0564689063616869,0,0.0072202166064982,0.0197368421052632,0,0,0.0233990147783251
0,0,0,0.013986013986014,0.119370979270908,0,0.0072202166064982,0.00328947368421053,0,0,0.0270935960591133
0,0,0,0.013986013986014,0.0407433881343817,0,0,0,0,0,0
0,0.00137931034482759,0,0.048951048951049,0.140814867762688,0,0.0270758122743682,0.0493421052631579,0,0,0.229064039408867
0,0,0,0.041958041958042,0.0707648320228735,0,0,0.00657894736842105,0.0588235294117647,0.022140221402214,0
0,0,0,0,0.0600428877769836,0,0,0,0,0,0
0,0.00275862068965517,0.0454545454545455,0.0629370629370629,0.087205146533238,0,0,0.0361842105263158,0,0,0.0147783251231527
0,0.0668965517241379,0.0909090909090909,0.34965034965035,0.0564689063616869,0,0,0.0789473684210526,0,0.003690036900369,0.0529556650246305
0,0.0282758620689655,0,0.00699300699300699,0.00786275911365261,0,0.0072202166064982,0,0,0,0.0800492610837438
0,0.0220689655172414,0,0.0769230769230769,0.00428877769835597,0,0.0072202166064982,0.0164473684210526,0,0,0.062807881773399
0,0.000689655172413793,0.136363636363636,0,0.139385275196569,0,0.0144404332129964,0.0328947368421053,0,0,0
0,0,0.0454545454545455,0.0769230769230769,0.123659756969264,0,0,0.0328947368421053,0,0.003690036900369,0.00369458128078818
0,0,0,0.013986013986014,0.0407433881343817,0,0,0,0.176470588235294,0,0
0,0,0.227272727272727,0,0.0564689063616869,0,0,0.00328947368421053,0.352941176470588,0.003690036900369,0
0,0.0096551724137931,0.0909090909090909,0,0.0607576840600429,0,0.01985559566787,0.00986842105263158,0.0588235294117647,0,0.0123152709359606
0,0.08,0,0.153846153846154,0.0321658327376698,0,0.00180505415162455,0.0526315789473684,0.0588235294117647,0.003690036900369,0.0332512315270936
0,0.000689655172413793,0.0909090909090909,0.020979020979021,0.0822015725518227,0,0.00902527075812274,0.0493421052631579,0,0,0.0233990147783251
0,0,0,0.00699300699300699,0.097927090779128,0,0,0,0,0,0.0480295566502463
0,0.000689655172413793,0,0.00699300699300699,0.0729092208720515,0,0.0036101083032491,0,0,0,0.0123152709359606
0,0,0,0,0.0407433881343817,0,0,0.0131578947368421,0.0588235294117647,0,0.00985221674876847
0,0.0248275862068966,0.0454545454545455,0,0.00714796283059328,0,0.00180505415162455,0.0131578947368421,0,0,0.0221674876847291
0,0.0117241379310345,0,0.027972027972028,0.292351679771265,0,0.0234657039711191,0,0,0,0
0,0.00344827586206897,0,0.041958041958042,0.0321658327376698,0,0,0.00986842105263158,0,0,0.0233990147783251
0,0,0,0,0.198713366690493,0,0.0830324909747292,0.0822368421052632,0,0,0.00369458128078818
0,0.000689655172413793,0.0454545454545455,0.111888111888112,0.0857755539671194,0,0.0216606498194946,0.0263157894736842,0.117647058823529,0.011070110701107,0.0270935960591133
0,0,0.0454545454545455,0,0.0679056468906362,0,0,0.00328947368421053,0.0588235294117647,0,0.0431034482758621
0,0,0,0,0.0571837026447462,0,0,0.0230263157894737,0,0,0.00492610837438424
0,0,0.0909090909090909,0.00699300699300699,0.0350250178699071,0,0,0,0,0,0.0110837438423645
0,0.00137931034482759,0.0454545454545455,0.0629370629370629,0.0486061472480343,0,0.00902527075812274,0.0230263157894737,0,0,0.0381773399014778
0,0.00482758620689655,0,0.0559440559440559,0.0757684060042888,0,0,0.0394736842105263,0,0,0.0160098522167488
0,0.00482758620689655,0,0.00699300699300699,0.105075053609721,0,0.0469314079422383,0.101973684210526,0,0,0.00369458128078818
0,0.00620689655172414,0,0.027972027972028,0.0836311651179414,0,0.00180505415162455,0.0131578947368421,0,0,0.0110837438423645
0,0.00206896551724138,0,0.00699300699300699,0.039313795568263,0,0,0.0263157894736842,0,0,0.00738916256157635
0,0.000689655172413793,0,0.0629370629370629,0.0600428877769836,0,0.00180505415162455,0,0,0,0.00246305418719212
0,0.0096551724137931,0,0.118881118881119,0.233023588277341,0,0.00180505415162455,0.128289473684211,0.0588235294117647,0,0.00492610837438424
0,0,0,0,0.0671908506075768,0,0,0.0296052631578947,0,0,0
0.0204081632653061,0,0,0.0839160839160839,0.0214438884917798,0,0.0036101083032491,0.00986842105263158,0.117647058823529,0,0.0541871921182266
0,0.0448275862068966,0,0.013986013986014,0.0557541100786276,0,0.0162454873646209,0.00986842105263158,0,0,0
0.0612244897959184,0.04,0,0.020979020979021,0.0207290922087205,0,0.0036101083032491,0.0230263157894737,0.176470588235294,0,0
0,0.00275862068965517,0.0909090909090909,0.034965034965035,0.124374553252323,0,0.0036101083032491,0,0,0,0.00985221674876847
0,0,0,0.00699300699300699,0.288777698355969,0,0,0.128289473684211,0,0,0
0.0204081632653061,0.00413793103448276,0.0454545454545455,0.00699300699300699,0.0643316654753395,0.00181818181818182,0,0.0460526315789474,0.647058823529412,0.022140221402214,0
0,0.00206896551724138,0,0.013986013986014,0.0643316654753395,0,0.0144404332129964,0.00328947368421053,0,0.00738007380073801,0.0061576354679803
0,0.00275862068965517,0,0.0839160839160839,0.00714796283059328,0,0.00541516245487365,0.0131578947368421,0,0,0.0886699507389163
0,0.0186206896551724,0,0.0839160839160839,0.0343102215868477,0,0,0.00328947368421053,0.117647058823529,0,0.083743842364532
0,0.000689655172413793,0,0.0559440559440559,0.123659756969264,0,0.01985559566787,0,0.235294117647059,0,0
0,0,0,0.013986013986014,0.045746962115797,0,0,0,0,0,0.00123152709359606
0,0.00482758620689655,0.136363636363636,0,0.0493209435310936,0,0,0,0.0588235294117647,0.0627306273062731,0
0,0.0572413793103448,0.0454545454545455,0.146853146853147,0.0657612580414582,0,0.0270758122743682,0.0296052631578947,0,0,0.0406403940886699
0,0.00275862068965517,0.136363636363636,0.0559440559440559,0.0571837026447462,0,0.00902527075812274,0.0493421052631579,0.235294117647059,0.018450184501845,0.0221674876847291
0,0,0,0.020979020979021,0.087205146533238,0,0,0.0361842105263158,0,0,0
0,0.00206896551724138,0,0,0.0679056468906362,0,0,0,0,0,0.0061576354679803
0,0,0,0.034965034965035,0.0707648320228735,0,0,0.0131578947368421,0.117647058823529,0,0.00246305418719212
0.0204081632653061,0.00344827586206897,0,0,0.0400285918513224,0,0,0.0230263157894737,0,0.003690036900369,0
0,0,0.136363636363636,0.027972027972028,0.130092923516798,0,0,0.0131578947368421,0.117647058823529,0.003690036900369,0.0172413793103448
0,0.00689655172413793,0,0.00699300699300699,0.100071479628306,0,0,0.0164473684210526,0,0,0.00738916256157635
0,0.000689655172413793,0,0,0.0586132952108649,0,0,0.0296052631578947,0.0588235294117647,0,0
0,0,0,0.020979020979021,0.0907791279485347,0,0,0,0.294117647058824,0.003690036900369,0.0061576354679803
0.0408163265306122,0.00482758620689655,0.181818181818182,0.0629370629370629,0.0314510364546104,0,0,0.0394736842105263,0.176470588235294,0,0
0,0.000689655172413793,0,0.041958041958042,0.0643316654753395,0,0,0,0.0588235294117647,0,0.104679802955665
0,0,0,0.013986013986014,0.0343102215868477,0,0,0.0131578947368421,0,0.014760147601476,0.00862068965517241
0.0816326530612245,0.00137931034482759,0.227272727272727,0.013986013986014,0.133666904932094,0,0,0.118421052631579,0.411764705882353,0.0664206642066421,0.00123152709359606
0,0.0331034482758621,0,0.132867132867133,0.0185847033595425,0,0.0126353790613718,0.0625,0,0.033210332103321,0.0714285714285714
0,0,0.0454545454545455,0.041958041958042,0.0614724803431022,0,0,0,0,0.00738007380073801,0.0221674876847291
0,0,0,0.013986013986014,0.109363831308077,0,0,0.00328947368421053,0,0,0.00369458128078818
0.0408163265306122,0.000689655172413793,0.0909090909090909,0.104895104895105,0.0964974982130093,0,0,0,0,0.011070110701107,0
0,0,0,0,0.0536097212294496,0,0,0.00986842105263158,0,0.00738007380073801,0
0,0,0.136363636363636,0.020979020979021,0.194424588992137,0,0,0.0789473684210526,0.588235294117647,0.018450184501845,0.00246305418719212
0.0204081632653061,0.0310344827586207,0.409090909090909,0.0559440559440559,0.137240886347391,0,0.01985559566787,0.256578947368421,0.117647058823529,0.011070110701107,0.00369458128078818
0,0,0.0454545454545455,0.020979020979021,0.0371694067190851,0,0,0,0.117647058823529,0,0.00985221674876847
0.0612244897959184,0.000689655172413793,0.181818181818182,0.020979020979021,0.176554681915654,0,0,0.0953947368421053,0.117647058823529,0.014760147601476,0.0160098522167488
0,0,0,0.027972027972028,0.0650464617583989,0,0,0,0.235294117647059,0,0
0,0.000689655172413793,0,0.020979020979021,0.0686204431736955,0,0,0.00328947368421053,0.117647058823529,0.00738007380073801,0
0,0.00206896551724138,0,0,0.0285918513223731,0,0,0.00986842105263158,0,0,0.00862068965517241
0,0.00137931034482759,0.136363636363636,0,0.0900643316654753,0,0,0.0164473684210526,0,0,0.112068965517241
0,0.000689655172413793,0,0.013986013986014,0.0486061472480343,0,0,0,0,0,0.0061576354679803
0,0.00137931034482759,0,0.0839160839160839,0.0307362401715511,0,0,0,0,0,0.00985221674876847
0,0.00275862068965517,0,0.0839160839160839,0.0864903502501787,0,0.0234657039711191,0,0,0.003690036900369,0.0529556650246305
0,0,0.136363636363636,0.027972027972028,0.0314510364546104,0,0,0.00328947368421053,0,0,0.0307881773399015
0,0,0,0,0.0586132952108649,0,0,0.0394736842105263,0,0,0.0172413793103448
0,0.00206896551724138,0,0.041958041958042,0.102215868477484,0,0.00541516245487365,0.0657894736842105,0,0,0
0,0.00344827586206897,0,0.020979020979021,0.0636168691922802,0,0.00902527075812274,0,0,0,0.0172413793103448
0,0,0,0,0.0471765546819157,0,0,0,0.117647058823529,0,0.020935960591133
0,0.0213793103448276,0,0.013986013986014,0.117941386704789,0,0.0703971119133574,0.0526315789473684,0,0,0.0578817733990148
0,0,0,0.0699300699300699,0.050035739814153,0,0,0,0.294117647058824,0,0.0160098522167488
0,0,0,0,0.0364546104360257,0,0,0,0,0,0
0,0.00827586206896552,0.0909090909090909,0.0979020979020979,0.0307362401715511,0,0.00541516245487365,0.00986842105263158,0.294117647058824,0,0.0061576354679803
0,0,0,0.020979020979021,0.0964974982130093,0,0.0379061371841155,0.0394736842105263,0,0,0
0,0,0,0.00699300699300699,0.0385989992852037,0,0,0.0493421052631579,0,0,0.082512315270936
0,0.0117241379310345,0,0.125874125874126,0.10650464617584,0,0.0306859205776173,0.0888157894736842,0,0,0.0061576354679803
0,0,0,0.041958041958042,0.0879199428162974,0,0,0,0,0,0.0135467980295567
0,0,0.0454545454545455,0.013986013986014,0.0922087205146533,0,0.0180505415162455,0.00986842105263158,0.0588235294117647,0,0.00246305418719212
0,0,0,0.0629370629370629,0.130092923516798,0,0.0144404332129964,0.0131578947368421,0,0,0.0184729064039409
0,0.00137931034482759,0,0.048951048951049,0.0307362401715511,0,0,0.00657894736842105,0.117647058823529,0,0.0369458128078818
0.0204081632653061,0.00344827586206897,0,0,0.0721944245889921,0,0.0451263537906137,0.0526315789473684,0,0,0.0246305418719212
0,0,0,0,0.13867047891351,0,0.00180505415162455,0,0,0.003690036900369,0
0,0,0,0.013986013986014,0.0464617583988563,0,0.00180505415162455,0.00328947368421053,0.176470588235294,0,0.0123152709359606
0,0.00137931034482759,0.0909090909090909,0.00699300699300699,0.0636168691922802,0,0.00541516245487365,0,0,0,0.0172413793103448
0,0,0,0,0.0843459614010007,0,0,0,0,0,0.061576354679803
0,0.0206896551724138,0,0,0.0050035739814153,0,0.00541516245487365,0,0,0,0.118226600985222
0,0.00482758620689655,0,0.027972027972028,0.0586132952108649,0,0.0252707581227437,0.0592105263157895,0,0,0.0554187192118227
0,0.0110344827586207,0,0.0909090909090909,0.00357398141529664,0,0.00180505415162455,0,0,0,0.0763546798029557
0,0.0151724137931034,0,0.146853146853147,0.144388849177984,0,0.0794223826714801,0.0427631578947368,0.235294117647059,0,0.0110837438423645
0,0.00482758620689655,0.0454545454545455,0.0699300699300699,0.157255182273052,0,0.0974729241877256,0.00328947368421053,0,0,0
0,0.0110344827586207,0,0.034965034965035,0.00214438884917798,0,0.00902527075812274,0,0,0,0.0591133004926108
0,0.02,0,0.034965034965035,0.00857755539671194,0,0,0.00657894736842105,0,0,0.130541871921182
0,0.02,0,0.0699300699300699,0.0164403145103645,0,0.0126353790613718,0.00986842105263158,0,0,0.0862068965517241
0,0.0144827586206897,0,0.181818181818182,0.0114367405289492,0,0.00180505415162455,0.00657894736842105,0,0,0.0652709359605911
0,0.0393103448275862,0,0.00699300699300699,0.0150107219442459,0,0.0306859205776173,0.0131578947368421,0,0,0.151477832512315
0,0.131034482758621,0.0454545454545455,0.0979020979020979,0.0335954253037884,0,0.0324909747292419,0.0559210526315789,0,0,0.105911330049261
0,0.0441379310344828,0,0.0839160839160839,0.0335954253037884,0,0.0072202166064982,0.00986842105263158,0,0,0.0369458128078818
0,0.00689655172413793,0,0.027972027972028,0.00428877769835597,0,0,0.0263157894736842,0,0,0.0960591133004926
0,0.124137931034483,0,0.0629370629370629,0.0207290922087205,0,0.0379061371841155,0.0131578947368421,0,0,0.167487684729064
0,0.0103448275862069,0,0,0.0050035739814153,0,0,0.00328947368421053,0,0,0.145320197044335
0,0.0213793103448276,0,0,0.0050035739814153,0,0.0252707581227437,0.00657894736842105,0,0,0.108374384236453
0,0.0282758620689655,0,0.048951048951049,0.0107219442458899,0,0.0126353790613718,0.0164473684210526,0,0,0.129310344827586
0,0.0248275862068966,0,0,0.0214438884917798,0,0.0036101083032491,0,0,0,0.113300492610837
0,0.10551724137931,0,0.132867132867133,0.0385989992852037,0,0.0342960288808664,0.0822368421052632,0,0,0.141625615763547
0,0.00344827586206897,0,0.048951048951049,0.0100071479628306,0,0,0.00986842105263158,0,0,0.0591133004926108
0,0.0289655172413793,0,0.00699300699300699,0.00428877769835597,0,0.00541516245487365,0.00328947368421053,0,0,0.0320197044334975
0,0.0248275862068966,0,0.0699300699300699,0.0278770550393138,0,0.0415162454873646,0.00328947368421053,0,0.003690036900369,0.261083743842365
0,0.0137931034482759,0,0.041958041958042,0.00857755539671194,0,0,0.0164473684210526,0,0,0.0788177339901478
0,0.00551724137931034,0,0.048951048951049,0.00929235167977126,0,0,0.00657894736842105,0,0,0.119458128078818
0,0.00896551724137931,0,0,0.00643316654753395,0,0,0,0,0,0.0665024630541872
0,0.0337931034482759,0,0.0769230769230769,0.0121515368120086,0,0.0072202166064982,0.00328947368421053,0,0,0.16871921182266
0,0.429655172413793,0,0.00699300699300699,0.10650464617584,0,0.0306859205776173,0.0197368421052632,0,0,0.0517241379310345
0,0.0220689655172414,0,0,0.0050035739814153,0,0,0.00986842105263158,0,0,0.110837438423645
0,0.0124137931034483,0,0.104895104895105,0.00571837026447462,0,0.0216606498194946,0.0164473684210526,0,0,0.0344827586206897
0,0.0868965517241379,0.0454545454545455,0.0769230769230769,0.0450321658327377,0,0.0270758122743682,0.0296052631578947,0,0,0.270935960591133
0,0.0151724137931034,0,0.034965034965035,0.0150107219442459,0,0.0144404332129964,0.00657894736842105,0,0,0.0578817733990148
0,0.0351724137931035,0,0.034965034965035,0.00643316654753395,0,0.0072202166064982,0.0164473684210526,0,0,0.0270935960591133
0,0.0248275862068966,0,0,0.00357398141529664,0,0,0.0296052631578947,0,0,0.130541871921182
0,0.0627586206896552,0,0,0.0157255182273052,0,0.0523465703971119,0.0197368421052632,0,0,0.144088669950739
0,0.00275862068965517,0,0,0.00571837026447462,0,0.01985559566787,0,0,0,0.142857142857143
0,0.0406896551724138,0,0.0559440559440559,0.00285918513223731,0,0.0072202166064982,0.00657894736842105,0,0,0.020935960591133
0,0.036551724137931,0,0.020979020979021,0.0300214438884918,0,0.00541516245487365,0.0131578947368421,0,0,0.150246305418719
0,0.0193103448275862,0,0.0909090909090909,0.00357398141529664,0,0.00180505415162455,0.0131578947368421,0,0,0.0640394088669951
0,0.0096551724137931,0,0.034965034965035,0.00786275911365261,0,0.0108303249097473,0,0,0,0.129310344827586
0,0.0117241379310345,0,0.020979020979021,0.00428877769835597,0,0.0162454873646209,0.0164473684210526,0,0,0.0443349753694581
0,0.0489655172413793,0,0.048951048951049,0,0,0,0,0,0,0.0812807881773399
0,0.0172413793103448,0,0,0.00643316654753395,0,0.0144404332129964,0.00657894736842105,0,0,0.0467980295566502
0,0.0675862068965517,0,0.027972027972028,0.00929235167977126,0,0.0234657039711191,0.0164473684210526,0,0,0.165024630541872
0,0.0131034482758621,0,0,0.00428877769835597,0,0.0144404332129964,0,0,0,0.0283251231527094
0,0.0779310344827586,0,0.027972027972028,0.00786275911365261,0,0.00180505415162455,0.00657894736842105,0,0,0.0763546798029557
0,0.00620689655172414,0,0,0.000714796283059328,0,0,0,0,0,0.020935960591133
0,0.0648275862068965,0,0,0.0100071479628306,0.00181818181818182,0,0.0131578947368421,0,0,0.0862068965517241
0,0.0096551724137931,0,0.048951048951049,0.00571837026447462,0,0.0180505415162455,0.00328947368421053,0,0,0.0960591133004926
0,0.0289655172413793,0,0.0559440559440559,0.0114367405289492,0,0.0072202166064982,0.00657894736842105,0,0,0.0172413793103448
0,0.0586206896551724,0,0,0.0107219442458899,0,0,0.0427631578947368,0,0,0.11576354679803
0,0.0186206896551724,0,0.0629370629370629,0.0114367405289492,0,0.0036101083032491,0.00328947368421053,0,0,0.107142857142857
0,0.0482758620689655,0,0.041958041958042,0.0171551107934239,0,0.0108303249097473,0.0197368421052632,0,0.003690036900369,0.120689655172414
0,0.0117241379310345,0,0.027972027972028,0.00357398141529664,0,0.0072202166064982,0.00328947368421053,0,0,0.0788177339901478
0,0.0144827586206897,0,0.027972027972028,0.00428877769835597,0,0.00180505415162455,0,0,0,0.0369458128078818
0,0.0468965517241379,0,0.0839160839160839,0.0564689063616869,0,0.0126353790613718,0.0131578947368421,0,0,0.20320197044335
0,0.0475862068965517,0,0,0.00643316654753395,0,0.01985559566787,0.00986842105263158,0,0,0.119458128078818
0,0.00413793103448276,0,0,0.00571837026447462,0,0,0.00328947368421053,0,0,0.0985221674876847
0,0.0662068965517241,0,0.041958041958042,0.00714796283059328,0,0.0234657039711191,0.00986842105263158,0,0,0.0899014778325123
0,0.00896551724137931,0,0,0.0114367405289492,0,0.0234657039711191,0.0131578947368421,0,0,0.1564039408867
0,0.056551724137931,0,0,0.0328806290207291,0,0.0072202166064982,0.0263157894736842,0,0,0.104679802955665
0,0.00620689655172414,0,0,0.00428877769835597,0,0.00541516245487365,0,0,0,0.12192118226601
0,0.0179310344827586,0,0.027972027972028,0.0114367405289492,0,0.0072202166064982,0,0,0,0.145320197044335
0,0.0662068965517241,0,0.034965034965035,0.00929235167977126,0,0,0.00657894736842105,0,0,0.0899014778325123
0,0.0737931034482759,0,0.048951048951049,0.0164403145103645,0,0.0036101083032491,0,0,0,0.0591133004926108
0.0204081632653061,0.197931034482759,0,0,0.041458184417441,0,0.0451263537906137,0,0,0,0.181034482758621
0,0.0593103448275862,0,0.041958041958042,0.0214438884917798,0,0.00541516245487365,0.0263157894736842,0,0,0.157635467980296
0,0.0110344827586207,0,0.013986013986014,0.0142959256611866,0,0.00541516245487365,0.00986842105263158,0,0,0.0431034482758621
0,0.0137931034482759,0,0.013986013986014,0.0100071479628306,0,0.00180505415162455,0.0197368421052632,0,0,0.0652709359605911
0,0.0144827586206897,0,0,0.0128663330950679,0,0.00180505415162455,0,0,0,0.0788177339901478
0,0.00482758620689655,0,0.034965034965035,0.00929235167977126,0,0.00541516245487365,0.0230263157894737,0,0,0.0529556650246305
0,0.0372413793103448,0,0.146853146853147,0.0107219442458899,0,0.0505415162454874,0.0131578947368421,0,0,0.11576354679803
0,0.0420689655172414,0,0.0559440559440559,0.00643316654753395,0,0.0216606498194946,0,0,0,0.0726600985221675
0,0.04,0,0.048951048951049,0.0250178699070765,0,0.0270758122743682,0,0,0,0.100985221674877
0,0.0117241379310345,0,0,0.00571837026447462,0,0.00902527075812274,0.0263157894736842,0,0,0.0763546798029557
0,0.0179310344827586,0,0.027972027972028,0.00571837026447462,0,0.0144404332129964,0.00986842105263158,0,0,0.062807881773399
0,0.0213793103448276,0,0,0.0107219442458899,0,0.00541516245487365,0.0164473684210526,0,0,0.16871921182266
0,0.108965517241379,0,0,0.0293066476054325,0,0.0541516245487365,0.00657894736842105,0,0,0.118226600985222
0,0.00896551724137931,0,0,0.00571837026447462,0,0,0,0,0,0.0394088669950739
0,0.0358620689655172,0,0.0979020979020979,0.0200142959256612,0,0.0180505415162455,0.0197368421052632,0,0,0.0467980295566502
